episode,return,epsilon,loss,mean_affinity
0,-216.56435201028586,1.0,0.0,0.0
1,-232.51144198466042,0.9000874278732445,9.535677977970668,1.1533706869397844
2,-363.7317703624422,0.43080185560799106,8.531251038012861,1.4454019945494982
3,-243.39708059414116,0.1846622876013121,10.0853250238317,1.4271550072720771
4,-594.9141988709773,0.1242800989098765,14.327495236940022,1.4112779762171492
5,-503.96589140985265,0.09017346495423652,14.668298795819283,1.4380475115031004
6,-456.59414640090677,0.06810378976195819,12.296372021947588,1.4200052065508706
7,-177.1084168010154,0.05,11.298686385154724,1.3648836761713028
8,-296.56787063350544,0.05,11.89564859436219,1.401550410741783
9,-225.16713182695202,0.05,9.899928483806672,1.3962714730716141
10,-128.19071002391203,0.05,12.57122602361314,1.4059245320076639
11,-148.7170053870398,0.05,11.019633871537668,1.4077111692340285
12,-310.5971651847691,0.05,12.887879806756974,1.3966733157634734
13,-11.26157599729521,0.05,12.145176900516857,1.3991626143455504
14,-82.09927630543145,0.05,15.4071138335056,1.3862117050123997
15,-516.9651649994477,0.05,16.077379128512213,1.377881936290685
16,-723.6291746355205,0.05,20.87133900712176,1.4038599424245881
17,-490.5015164086002,0.05,20.14375917046471,1.410245142151824
18,-371.21752567772,0.05,24.379159988358964,1.4281914885654006
19,-257.3720176410902,0.05,31.912423849105835,1.424989189952612
20,-237.4924510140174,0.05,30.385103808890143,1.504872850376925
21,-327.2404460127166,0.05,36.536381227986794,1.5774874795566907
22,-184.28250450768704,0.05,42.27617458060936,1.6052578312379342
23,-186.03900678535007,0.05,41.54984738875409,1.6330404378929917
24,-84.63043213774283,0.05,40.458254445393884,1.681546893119812
25,-130.1444191471659,0.05,46.942703646472374,1.6905961953676665
26,-144.10468404883358,0.05,41.92616519927979,1.7135815441608429
27,-140.08190501229936,0.05,52.1269160312155,1.7432795514231143
28,-22.99931747473171,0.05,55.18895435333252,1.7701759308944514
29,-138.60834643507928,0.05,58.807878697713214,1.7867305231094361
30,-160.94078258591028,0.05,64.63424657781918,1.807380468895038
31,-159.05978891082663,0.05,60.67143155399122,1.8301658536258496
32,-362.9299310591694,0.05,66.87877647804491,1.8359059456622961
33,-132.66602803347752,0.05,83.54769720349994,1.845250393663134
34,-192.92054883932855,0.05,78.94781442989003,1.850079363042658
35,-180.30504512825843,0.05,83.41205327750663,1.8518203186565603
36,-152.1098817215621,0.05,82.81758522135871,1.8559475849781717
37,-170.81716443802617,0.05,98.86256974538168,1.8540832151969273
38,-147.1407038677721,0.05,101.79527247147482,1.8534103666172652
39,-190.25310067616758,0.05,109.90547985162218,1.8544595782368327
40,-163.215974079509,0.05,118.55393515660212,1.85527360696059
41,-134.8184751503002,0.05,126.84668910820675,1.8519452406879613
42,-124.27517324014636,0.05,124.89390592599973,1.8403256091996834
43,-37.746829515915394,0.05,150.7249732866287,1.8239913758039474
44,-148.96185935209607,0.05,166.12798198563996,1.8122586921575934
45,-204.56730368039183,0.05,165.34916183827286,1.8179041745299
46,-347.8267552283704,0.05,178.67461380958557,1.8183978149765416
47,-174.1539717711962,0.05,168.4458637934752,1.8015478488359375
48,-96.2576102806466,0.05,170.0858941167673,1.7810921521992211
49,-175.41935032670438,0.05,191.3500122723459,1.7812400735726877
50,-78.48038753766,0.05,179.53250266389645,1.7779561607761587
51,-183.29527146198257,0.05,179.19002553117954,1.780768783596473
52,-82.3929044869215,0.05,192.39632854732216,1.7794436520718513
53,-107.09203917313882,0.05,175.17538194143063,1.796370760914962
54,-130.6729580857211,0.05,161.473018920224,1.7964541754011292
55,-122.75531318225086,0.05,150.842535396417,1.8019985963900884
56,-79.30624455496684,0.05,164.18751429222726,1.8071341345439087
57,-101.04203687119926,0.05,154.6628067918833,1.8142021107970432
58,-165.01907721380894,0.05,150.16648792526098,1.8099821886970002
59,-134.72278443115064,0.05,171.97100541737157,1.8073946366287732
60,-38.298690196409545,0.05,150.22832774286684,1.8114794124727664
61,-71.49870141624079,0.05,137.43130948856407,1.8197013290759125
62,-143.84294575663023,0.05,149.1034102604307,1.8201662815850357
63,-200.07104094222808,0.05,141.74606872740247,1.8223237622351873
64,-88.50554119503103,0.05,138.52207648888063,1.8201232063636352
65,-115.37561948183918,0.05,130.82949958342672,1.8242302181942216
66,-127.8048916366426,0.05,129.46896825987716,1.8293031043019787
67,-54.309588363012146,0.05,105.62216680432543,1.8176645791089092
68,-29.21725294318979,0.05,133.87837240431043,1.8190045835059365
69,-101.08182426170734,0.05,109.87694506125875,1.8190271541623786
70,-123.16059742497514,0.05,100.7140066661532,1.8194180272874378
71,-87.45150709652792,0.05,106.19806868277941,1.8221490023120137
72,-44.09390658739483,0.05,96.28164139248076,1.8226839303970337
73,-15.980713366171003,0.05,93.32895699080888,1.8197226874478214
74,-100.08184121623817,0.05,102.24348684542441,1.81366312710536
75,-32.00316121717664,0.05,99.4717355239682,1.816050788251365
76,-75.57718897660104,0.05,85.74501252607865,1.8176825992988817
77,-25.300821643279207,0.05,86.6597696612863,1.8210546093828537
78,-130.45442198748987,0.05,83.66828414985726,1.8164929624076362
79,-133.50703899075964,0.05,84.5698712003743,1.8159392172573534
80,-72.37252278922114,0.05,79.54313219070434,1.8111799991130828
81,-60.141061633289326,0.05,80.02777338391952,1.819934541942509
82,-117.38571531893957,0.05,74.11676002271247,1.8219839370611943
83,-70.93611671722488,0.05,75.34569095125134,1.8243332173200262
84,-157.5448829773141,0.05,69.28302866695849,1.81713102346549
85,-51.54814114616903,0.05,70.07620051369739,1.8087962385433822
86,-120.82855174412495,0.05,66.015631276665,1.8021066535449197
87,-143.34124549365248,0.05,59.82719717706953,1.8047042105879103
88,-167.5211768337548,0.05,69.69966368241744,1.8066959832653855
89,-117.50643626376237,0.05,63.8233576880561,1.8172909639499806
90,-178.3277519052133,0.05,60.519007471681554,1.8174729674827053
91,20.754280672756337,0.05,61.61416001967442,1.8187252386116688
92,-64.15939258918056,0.05,65.1231424520304,1.797535239995181
93,-169.21014339694682,0.05,62.56851468262849,1.8124225236751415
94,-157.18354770661776,0.05,65.41374663917385,1.8137012979611247
95,-161.6965045276646,0.05,59.97396994925834,1.8139116756013922
96,-172.0459552661441,0.05,68.6815706759083,1.8096363593120963
97,-159.121194768313,0.05,70.78072747124565,1.807994662390815
98,-265.6456667583798,0.05,63.6394567489624,1.8034032233059407
99,-122.90253555348922,0.05,71.80328913879394,1.8021025276184082
100,-429.81406529344224,0.05,61.059026135655934,1.798943164819729
101,-156.81108438257928,0.05,60.75981234101688,1.801601762865104
102,-501.11874769052935,0.05,63.75939228751442,1.8026174095543948
103,-176.303816060277,0.05,57.75026302650327,1.7980180646552415
104,-116.3273006163821,0.05,60.8029485974993,1.821098550160726
105,-82.03865138270827,0.05,55.45237633604441,1.8214091573442732
106,-183.24528143816275,0.05,60.577972730000816,1.8243053673226157
107,-130.67474283400617,0.05,52.275836329814815,1.8299860501092327
108,-146.20084927431427,0.05,57.05907682861601,1.8215256418500627
109,-110.52312177892372,0.05,50.283930513374045,1.8189579708447594
110,-119.11959909538857,0.05,52.707208194563876,1.8243357080273923
111,-107.07586031540566,0.05,51.76623180407833,1.828067489868201
112,-190.83602318698883,0.05,51.96422420587755,1.8264770597443545
113,-197.51964640723054,0.05,48.173290882470475,1.8237030528626352
114,-98.6377234844139,0.05,51.144774562022725,1.8246943315521615
115,-121.86683527595925,0.05,51.18003899933862,1.822422731118124
116,-196.2364350944427,0.05,46.832656896751345,1.8169792462851255
117,-338.60195488049055,0.05,50.01271010909878,1.8170346054200832
118,-233.53912650812993,0.05,50.61523826167269,1.8150468192010556
119,-159.85100119813492,0.05,56.14395506722587,1.8140640020370484
120,-253.9663881066147,0.05,54.94145427378573,1.816312876782676
121,-182.20905492251336,0.05,55.74359649989916,1.8159298160801762
122,-156.51385473845184,0.05,52.657948551755965,1.8159950790983257
123,-237.56134667366362,0.05,53.78074565066759,1.8083377302405368
124,-154.28636052324856,0.05,54.18931081559923,1.8092489933210707
125,-162.243672762693,0.05,55.712380589179276,1.8126343736108743
126,-153.14491341639615,0.05,57.375939802689985,1.813578067403851
127,-203.23054893648003,0.05,56.73417595813149,1.8150701746344566
128,-175.86709249662988,0.05,60.71600497852672,1.8154570689568152
129,-103.90066222943963,0.05,60.41672770716563,1.8133466414042883
130,-174.69748739461573,0.05,57.06879652724436,1.8191071805275476
131,-112.00091930856414,0.05,59.44869108069433,1.81373151034525
132,-145.79878057131452,0.05,58.90374698713132,1.8176118163283232
133,-140.95578192372443,0.05,60.85666233948554,1.8132451129763314
134,-188.42277659931955,0.05,57.92883498070576,1.81211471434721
135,-103.03803897276842,0.05,57.79859456088808,1.8097542607121997
136,-186.26155537888098,0.05,58.09755268035986,1.807525524696984
137,-97.85034448562622,0.05,66.0151641368866,1.8146324470639228
138,-131.52504665577223,0.05,68.86999255107588,1.822387130384943
139,-117.89254946880422,0.05,68.77517620901044,1.81786306565174
140,-159.59823193249343,0.05,67.65414907171372,1.8208790581277077
141,-200.2397631359387,0.05,66.46157519792602,1.8162878652757426
142,-74.46730393072372,0.05,66.20277343991319,1.813757557358475
143,-144.8905758653455,0.05,63.73019742362107,1.8012242040553677
144,-154.87229833897857,0.05,71.53225047413896,1.8166119171767285
145,-160.55786823117603,0.05,64.27062546464263,1.810542350518899
146,-53.48273854081633,0.05,68.35153516133626,1.8036554980278015
147,-77.84667812082336,0.05,67.13441181182861,1.807934425021178
148,-93.83175688832794,0.05,72.55664629011012,1.8111557898236745
149,-164.2978594197197,0.05,72.50943644995829,1.8154374644594284
150,-97.22138442122304,0.05,70.44640123377965,1.8183556994912344
151,-90.52867631493143,0.05,67.19803819818011,1.8151242581464477
152,-93.27015392457118,0.05,65.86043938658291,1.8082480860832042
153,-99.52620532598748,0.05,69.16278121608714,1.807716063179895
154,-84.99617100746678,0.05,69.81312895275298,1.822691291476053
155,-80.9528921717012,0.05,67.80796773784657,1.8369707062764822
156,-106.302913853333,0.05,67.34656419956937,1.8443467490216519
157,-112.73068069076007,0.05,70.0903219777375,1.8413063088074106
158,-139.7977401425453,0.05,64.97691986083984,1.842997379899025
159,-51.159497215643896,0.05,62.69454015556135,1.8544164676415293
160,-95.09354855532166,0.05,70.42446836150519,1.8543307492048433
161,-123.12711775603843,0.05,68.83227374679164,1.8530517534205788
162,-94.92868916257059,0.05,70.75875692897372,1.8598446059558127
163,-96.45545561623842,0.05,73.23960223300851,1.8610862167619115
164,-160.34993511718392,0.05,74.26106638319037,1.856694965550069
165,-111.98631618935161,0.05,71.73789438624291,1.8582583119155496
166,-53.21444648836629,0.05,77.91941923538441,1.8579818996681174
167,-154.3047099793252,0.05,75.76026936464531,1.8570839263672052
168,-39.89475944202142,0.05,81.19289172204185,1.8652289258360297
169,-147.27126803466462,0.05,74.7808899667528,1.8667004744211833
170,-164.2488970358119,0.05,82.65954322302902,1.8697312414246117
171,-78.44052519514238,0.05,86.62035315125077,1.8640371020193454
172,-46.055638495853344,0.05,84.74716873758847,1.868506337564016
173,-136.47872752528698,0.05,87.04860129723183,1.865498922421382
174,-147.97542093618725,0.05,82.40914270519156,1.8600714971533918
175,-123.48699431664545,0.05,89.04652376494339,1.8637413733313528
176,5.926831392883898,0.05,98.87340520171502,1.8629357641042485
177,-162.30338809794247,0.05,100.94211675765666,1.8694552758061294
178,-177.7629653302546,0.05,90.06372454961141,1.877756831381056
179,-91.39268519348516,0.05,87.50772889171328,1.8810933785779136
180,-139.4004494521821,0.05,91.66048396165203,1.8825642728501824
181,-109.95651283160491,0.05,94.48940371104649,1.878648443732943
182,-92.44319443913898,0.05,95.9892364251809,1.8714995188791244
183,-104.08336537144159,0.05,95.54800231984798,1.8780449492819358
184,-146.12159228409854,0.05,96.63208608469252,1.8685613626933228
185,-97.33470904573909,0.05,99.61857365870821,1.8683807227922522
186,-184.35099292859553,0.05,101.8840479491344,1.8708394897643046
187,-95.29419509849942,0.05,109.17444175084432,1.8704311060905456
188,-144.23061352719265,0.05,106.45692203241751,1.8737104535102844
189,-135.61114163908638,0.05,103.1897071389591,1.8714974166131486
190,-159.04834489798,0.05,95.72285087856315,1.8647893286315647
191,-101.71848541775516,0.05,105.36534101034265,1.8604560903756016
192,-77.39841096264587,0.05,107.51231895883878,1.8717745194832485
193,-168.3866076309917,0.05,109.08642453948657,1.8578784850736458
194,-237.89370228335954,0.05,109.8688566377086,1.855803957389247
195,-621.1271600408497,0.05,96.18654487007542,1.8427871316671371
196,-113.0634725765489,0.05,291.09548692818146,1.8476253898746997
197,-212.00518947965475,0.05,362.9876572671544,1.8523680514810628
198,-240.5775504438087,0.05,278.0874651533658,1.854264387830359
199,-222.2230286667501,0.05,209.73814081125224,1.8498603247019103
200,-65.8626511941269,0.05,198.4864351566021,1.8538035268966968
201,-92.69501878048838,0.05,184.0108257964417,1.8580524449820046
202,-263.50225037769405,0.05,140.91075365838398,1.8588776907394562
