episode,return,epsilon,loss,mean_affinity
0,-142.22038749710777,1.0,0.0,0.0
1,-300.95267374748886,1.0,0.0,0.0
2,-205.92799898692226,1.0,0.0,0.0
3,-111.98151087410783,1.0,0.0,0.0
4,-284.7392635258964,1.0,0.0,0.0
5,-85.32598987787391,0.5507399854171277,12.120286580895176,0.6360654445255504
6,-258.74623355261093,0.3632974174544486,11.286514448832316,0.7188707798360342
7,-379.18104439534494,0.14087196468590776,10.20548622696488,0.7257449273709897
8,-19.659087534576926,0.08035439121179945,9.822883708136422,0.7179646380245686
9,-82.09510310909681,0.05,9.00497665210646,0.7180623564184928
10,-317.3275634956327,0.05,8.80842501925726,0.7101906999184268
11,-101.97784017962098,0.05,8.241049550614267,0.7165228409587212
12,-53.46508660498975,0.05,8.554259731656028,0.7231517916633969
13,-62.69194422851512,0.05,8.101357153777418,0.7294086274401895
14,-387.45312461981064,0.05,9.243250002732148,0.7295268806251319
15,-163.98040397481424,0.05,9.522579362836934,0.7352670193728754
16,-237.0671883245839,0.05,9.549691345674772,0.7551996445824914
17,-389.388758272265,0.05,12.117841450373332,0.7852796892325083
18,-434.31878837936745,0.05,11.634829915894402,0.8017029987441169
19,-328.3580009818469,0.05,14.033338770176629,0.8246182394477556
20,-337.68430247551703,0.05,16.50267995595932,0.8461691418290138
21,-194.16935861680872,0.05,19.187182243363264,0.8586264564518185
22,-302.9756484467578,0.05,32.643018447548336,0.8780965260810891
23,-116.4168170341747,0.05,58.27277552696966,0.8846749958972777
24,-198.6135247658177,0.05,63.42982954074902,0.8855729247114472
25,-287.487618398437,0.05,78.48052591601045,0.894682084606593
26,-458.31744722172647,0.05,74.75747632980347,0.8967127578203068
27,-755.4228312610059,0.05,84.06178865993724,0.8992413843379301
28,-377.03667147889655,0.05,62.46631999348485,0.8972762317158455
29,-471.7773157153322,0.05,109.94530730712705,0.8995343795636805
30,-498.3336656379069,0.05,81.58304073697045,0.8971567593869709
31,-235.7066353588084,0.05,105.9988512480819,0.8984610494351227
32,-330.3586870714428,0.05,122.9588735884979,0.9020267058821285
33,-123.49713750768504,0.05,131.6084756412004,0.9104301145202235
34,200.47708363419616,0.05,160.08513599610978,0.9149968285504946
35,247.6576245129729,0.05,166.37600835297397,0.9152960335859195
36,-97.83176272956197,0.05,202.83250405870635,0.9139988263105524
37,-123.25835421304788,0.05,215.51568418486505,0.9151341224837507
38,-289.32670666522677,0.05,232.27673193613688,0.9133789837360382
39,-93.72246112516405,0.05,243.0949536692487,0.9148554342941646
40,165.4554845582852,0.05,310.3618243812175,0.9157238704769799
41,-231.75119630578806,0.05,336.66234398369835,0.9132020693234723
42,-86.75801706579148,0.05,415.19278046222445,0.9126649874321958
43,-180.9704208935416,0.05,448.3619431909082,0.9205765458456988
44,-131.62824540026247,0.05,400.05594549570174,0.9171092560990751
45,-113.88710191552768,0.05,506.2456660738674,0.9221790908818536
46,-75.82248185022155,0.05,527.3206246815196,0.9222346212948376
47,97.0671875023436,0.05,673.4944821315459,0.9265962988550973
48,-295.8707580065335,0.05,734.0697069700127,0.9311326973275327
49,-92.07614538669011,0.05,917.0759566431045,0.9284630510807037
50,64.66646497484163,0.05,1221.5030182615565,0.9312580475955454
51,190.47824018719456,0.05,1247.3029824027533,0.9314488661691609
52,72.9808480889759,0.05,1484.2454927081153,0.9365450952734266
53,-49.60035069892618,0.05,1312.6925283946991,0.9363497489094734
54,-236.63421690024938,0.05,1454.3918248344871,0.9328347923708897
55,42.16220103570703,0.05,1467.9769753350151,0.9336377046047113
56,-2.128942745840961,0.05,1797.6066788311005,0.9433119314312934
57,42.627508659662425,0.05,1653.697576646805,0.9468848124742508
58,-6.060102808736477,0.05,1708.126513885498,0.9524788845777512
59,-63.06168586609136,0.05,1925.7180388650777,0.9527418974005146
60,-275.11749943217717,0.05,1651.6108917556442,0.9527079364636561
61,-46.362732500260734,0.05,1504.495595386505,0.9536340556740761
62,-25.019789181389424,0.05,1441.0174485206603,0.9493912760615348
63,-22.167717151641327,0.05,1380.1404104042053,0.9492109768390655
64,-29.606122512970575,0.05,1290.1482982883454,0.9477464943528175
65,-2.512967816803403,0.05,1259.7678525314332,0.9470507846474647
66,-9.470454953500223,0.05,1091.4703551635741,0.9474371824264526
67,-15.108567328770073,0.05,998.1363984069824,0.9501558865308761
68,-15.069750550372497,0.05,937.1163461151123,0.9500721496343613
69,-55.89890425576496,0.05,716.4817849521637,0.9470386993288994
70,-27.902329376984827,0.05,612.3678027763367,0.9467356035709381
71,-107.46545676869954,0.05,640.2227902526855,0.9447546990513802
72,-179.81090344505668,0.05,541.6011758594512,0.9424609013795853
73,-268.13611960304127,0.05,405.66297046436983,0.9419105661265991
74,-284.74829518543424,0.05,450.13622976153084,0.9362778507368394
75,-238.31628097454504,0.05,434.75528513277817,0.9411193907586604
76,-388.657361996909,0.05,419.46515672573474,0.9408852344250861
77,-268.2869365920923,0.05,358.2015806162132,0.9457374703209355
78,-216.88639450169137,0.05,319.98939309344195,0.9446772072939265
79,-224.4773408592402,0.05,366.2249782655297,0.9406970689936383
80,-175.95584738824328,0.05,307.0003616751694,0.9420445310633357
81,-323.483178322373,0.05,279.14369998061863,0.9408022682917746
82,-30.96845293935975,0.05,334.6509496393338,0.9411400686687147
83,-254.54362254308913,0.05,283.69470315338464,0.939998794306991
84,-319.69170836960245,0.05,284.988294086759,0.9428557886017693
85,-274.7627450303112,0.05,241.92752213173725,0.9439759983661327
86,-328.2227546288823,0.05,304.2163593894557,0.9459688093578607
87,-254.6739840796302,0.05,335.91216106629105,0.9412327690070934
88,-315.28928456826645,0.05,330.12415635308554,0.9416866624771163
89,-45.80317987008781,0.05,296.220450729794,0.9458241595162286
90,-314.63556378158745,0.05,327.7614297795117,0.9424935211812643
91,-45.42496965679953,0.05,306.8632449567988,0.9416774648628877
92,-316.6881880449984,0.05,283.57509650086325,0.9392729590265013
93,-249.2406019058304,0.05,298.99564663569134,0.9403277430683374
94,-129.7343381373739,0.05,291.1134747682616,0.9437166213296181
95,-243.6245274243994,0.05,267.61340353974197,0.9357623273292474
96,-268.41156190353155,0.05,261.19451190055685,0.9360540578974054
97,-271.44989241366267,0.05,252.12638730925272,0.9381411550490837
98,-288.25266116734053,0.05,227.75914554403286,0.9396330551667647
99,-342.3685641608504,0.05,245.97025577153002,0.9388137443043362
100,-264.7741476846852,0.05,228.46061488217526,0.943465327691732
101,-229.26336726499756,0.05,239.91941347773772,0.9467575653739597
102,-269.940061058188,0.05,254.03130861770276,0.9429470771966979
103,-300.3433560656463,0.05,215.7879343269285,0.9402939179712091
104,-268.84314470817844,0.05,236.3262995844302,0.9412346919130835
105,-319.27520375129563,0.05,194.42779474160105,0.9427562091768402
106,-139.79510945492916,0.05,195.18471894440827,0.940065531818955
107,-260.0257698200129,0.05,216.28520005248313,0.9390191470467767
108,-241.14705838882034,0.05,192.58317626847162,0.9415204036566946
109,-257.74909855233795,0.05,197.51636378564567,0.943431162945578
110,-272.8758306630586,0.05,181.87300702263326,0.943217396736145
111,-242.26378037911087,0.05,220.91988306366994,0.9412457554527883
112,-264.8549402827765,0.05,184.66289747423596,0.9410536150551505
113,-214.0976990057065,0.05,186.2751833597819,0.9381317064166069
114,-274.63397027284714,0.05,196.7288819236317,0.9403531219082317
115,-249.64725892227867,0.05,185.99041409810386,0.941060194571813
116,-234.40159276773272,0.05,179.94819769974367,0.9400212013689506
117,-181.00135303677322,0.05,174.94470388433908,0.9389522102441681
118,-293.6817244153306,0.05,147.08495575548653,0.9424625979848655
119,-234.86075715054542,0.05,169.2760280095614,0.9408863851657281
120,-233.32239893506903,0.05,167.7195799834746,0.938605437153264
121,-249.12047605541287,0.05,151.89865400894828,0.9399413165838822
122,-257.17676897481124,0.05,144.73635672592536,0.9413439579126311
123,-232.0575499236043,0.05,136.97103916398632,0.937650370117802
124,-210.09829306526171,0.05,152.4099005832467,0.9372770106920632
125,-216.68857991779328,0.05,148.40004164955832,0.9385261541063136
126,-172.45616376041286,0.05,189.40340017158294,0.9367110010619476
127,-209.23256785391985,0.05,151.64469170120526,0.9369378511635762
