episode,return,epsilon,loss,mean_affinity
0,-216.56435201028586,1.0,0.0,0.0
1,-239.41800734318932,0.8955869907338783,7.048480293967507,0.0
2,-444.70554065904156,0.4159480862733536,7.559210434458614,0.0
3,-636.1716634969554,0.1730128104744653,9.41868425641741,0.0
4,-460.61561417446256,0.10480604571960442,9.313977248668671,0.0
5,-543.9923492872069,0.0712465030521374,8.922072441546948,0.0
6,-20.967629072424856,0.05,8.122577457893186,0.0
7,-142.66269150083815,0.05,9.983647593329934,0.0
8,-315.7955717222028,0.05,6.320436365428469,0.0
9,-349.714714340193,0.05,7.23045035383918,0.0
10,-206.2374945272199,0.05,9.544377557755713,0.0
11,-163.5581432853286,0.05,12.132196079841767,0.0
12,-183.50096307413406,0.05,16.844074573422887,0.0
13,-162.23396481022223,0.05,21.45860412604404,0.0
14,-133.5341349090702,0.05,18.405254051404416,0.0
15,-105.33824791547892,0.05,27.056674970119488,0.0
16,-306.88826655365017,0.05,28.950623212279854,0.0
17,-167.20967048564034,0.05,22.786384252922787,0.0
18,-131.6823327779165,0.05,37.09840092464674,0.0
19,-87.97824462931341,0.05,30.08947541908576,0.0
20,-180.74073247956568,0.05,44.529481357122215,0.0
21,-118.92382676605901,0.05,28.471628539702472,0.0
22,-120.67633219525021,0.05,42.4826582959204,0.0
23,-87.75059573125567,0.05,35.87851867234707,0.0
24,-76.86217421021311,0.05,42.35200078290701,0.0
25,-162.73569662258117,0.05,30.248967277694423,0.0
26,-125.1927936498123,0.05,21.000594724882518,0.0
27,-137.30399908663804,0.05,18.6380532407611,0.0
28,-163.02018814070715,0.05,10.91091925430792,0.0
29,-199.582873351261,0.05,7.585641761326931,0.0
30,-237.9652711947487,0.05,2.0664614142326827,0.0
31,-218.08213148788226,0.05,2.176852579443356,0.0
32,-147.9547341756952,0.05,1.76998463555128,0.0
33,-115.11579403168567,0.05,1.5933102121079652,0.0
34,-157.53689342598875,0.05,1.3140134721807746,0.0
35,130.07577312819149,0.05,1.4808940352512008,0.0
36,-168.1876363227763,0.05,1.6835264992939918,0.0
37,-112.25396061891806,0.05,1.9619719817638397,0.0
38,-138.29653193561148,0.05,2.629418014581479,0.0
39,-178.88911842456176,0.05,2.4633571694462986,0.0
40,-173.2192310068969,0.05,2.385618229598215,0.0
41,-149.4984320892856,0.05,2.3969265180826187,0.0
42,-128.5391858255133,0.05,2.2358975742711404,0.0
43,-171.147763235912,0.05,2.3842192174390306,0.0
44,-136.6060809049396,0.05,2.4899193656210805,0.0
45,-202.2711771485847,0.05,2.6099626979474246,0.0
46,-233.39415354344314,0.05,2.2869753963818216,0.0
47,-239.70161662171856,0.05,2.4783056757085764,0.0
48,-89.5081347980565,0.05,2.439868376493454,0.0
49,-89.46188027213057,0.05,2.4558809694918717,0.0
50,-86.2078530515477,0.05,2.2293638086613314,0.0
51,-222.86954682607987,0.05,2.3450256404669387,0.0
52,-86.21136410151834,0.05,2.497228454521724,0.0
53,-76.52648971993369,0.05,2.900030466107031,0.0
54,-110.11814233981721,0.05,2.211784818364148,0.0
55,-135.321078498614,0.05,2.591715297819245,0.0
56,-118.18391893409719,0.05,3.020352211690718,0.0
57,-91.25363316596116,0.05,3.1517036642347063,0.0
58,-262.97375816319243,0.05,2.4131709364698657,0.0
59,-308.8711120312155,0.05,2.0384014889695288,0.0
60,-33.25822189304267,0.05,1.464403373658657,0.0
61,-117.40860062672505,0.05,1.7017870529951802,0.0
62,-157.0697032341267,0.05,1.7544190077114872,0.0
63,-125.32394397384877,0.05,1.436330418163371,0.0
64,-87.20372824663656,0.05,1.352778792875931,0.0
65,-165.2865390148845,0.05,1.1785676191151142,0.0
66,-135.13197944765886,0.05,1.1514164178363429,0.0
67,-134.06006865460478,0.05,1.064259243164307,0.0
68,-55.33377704523656,0.05,1.0799065223474542,0.0
69,-102.13950914520035,0.05,1.042654076308012,0.0
70,-267.07949515458347,0.05,1.0707843589840234,0.0
71,-86.8424296167881,0.05,1.022884456574917,0.0
72,-171.50106381061715,0.05,0.951008624970913,0.0
73,-82.27262357520327,0.05,1.003040737575955,0.0
74,-154.35829417839668,0.05,0.9971601472207994,0.0
75,-85.8043050183013,0.05,0.8826714438485923,0.0
76,-193.98170225276147,0.05,0.9546009087264538,0.0
77,-77.06513415183832,0.05,0.956853526559743,0.0
78,-132.37756998805568,0.05,1.005830380678177,0.0
79,-204.60575860730864,0.05,0.907772696525216,0.0
80,-110.82089610215625,0.05,0.898709008867821,0.0
81,-139.4243214319991,0.05,0.8954945153295993,0.0
82,-118.14080349969164,0.05,0.8661063832938671,0.0
83,-69.87199263962873,0.05,0.8878053595579745,0.0
84,-164.7219124300055,0.05,0.8575831024757938,0.0
85,-108.92146664201391,0.05,0.8238293954304287,0.0
86,-149.72036364188284,0.05,0.8839840216338635,0.0
87,-107.00915265113747,0.05,0.8871516090631485,0.0
88,-149.13099611495605,0.05,0.9025787228345871,0.0
89,-170.6711622178147,0.05,0.9182993094512174,0.0
90,-122.22014459081419,0.05,0.9126882534921169,0.0
91,-89.5965632950554,0.05,0.8759556720896465,0.0
92,-124.6040201737674,0.05,0.8479642373759572,0.0
