episode,return,epsilon,loss,mean_affinity
0,-167.7812520688322,1.0,0.0,0.0
1,-209.6891877619285,1.0,0.0,0.0
2,-31.052868725200398,1.0,0.0,0.0
3,-280.960840482413,1.0,0.0,0.0
4,-383.9895286781581,0.7040696960536299,13.115548331396921,0.8313122178827014
5,-250.2045147739785,0.37816180712868996,12.476101433077167,1.1799026444073646
6,-362.4721014385247,0.231387331601191,11.85944355264002,1.2600899496857
7,-292.6652638833506,0.1678868750508869,10.346693515777588,1.2478563468903303
8,-316.0321516967871,0.10746596228306791,11.213487818000022,1.2524675733587716
9,-313.3847212808289,0.05,9.240001370998028,1.2579891251736
10,-276.0186374587971,0.05,7.690782599415339,1.2068063942253167
11,-151.72914333196448,0.05,7.071729147915348,1.1588651580660867
12,-71.81041241798256,0.05,6.960771007593288,1.1181266190007675
13,-140.34151813152275,0.05,6.472302528416238,1.1079458906883146
14,-99.93608210080083,0.05,6.373090976787404,1.09503958773274
15,-128.4363110696538,0.05,7.733615130186081,1.165512974994878
16,-103.47369446858565,0.05,11.226075570821761,1.340141467809677
17,-832.3543348449455,0.05,15.239944225520043,1.4333033810800582
18,-138.2908176902326,0.05,24.042764821287356,1.4621898231632782
19,-111.29310923837654,0.05,29.91228607225418,1.5088908358812332
20,-30.924864734583437,0.05,37.490192783023666,1.517635450189413
21,-311.7811370845187,0.05,43.352428054280594,1.528161131258812
22,-278.68633431668303,0.05,50.35249992982665,1.5381459829522603
23,-223.40277252925603,0.05,64.60791870822077,1.5615692117939826
24,-192.39887887021132,0.05,45.75822594512402,1.5630197094400549
25,-208.89409383241065,0.05,66.94702344782212,1.562514481006884
26,-276.62163245430906,0.05,63.8639511714379,1.562041726584236
27,-239.55665661650187,0.05,79.38085152621561,1.5739171471394284
28,-239.63110289938754,0.05,72.79187227683093,1.5807064222911047
29,-206.18555178662922,0.05,73.13943071834376,1.5855864716357873
30,-97.2204802497265,0.05,80.54134749894095,1.5889514448619124
31,-241.10244377037708,0.05,79.74740056607915,1.5909003807210373
32,-102.03212177326225,0.05,107.86331631469727,1.6022879829406738
33,-219.66784563230217,0.05,87.86346603155135,1.597787821292877
34,-195.8847048076433,0.05,106.08067932912117,1.5893348023511362
35,-145.1790491263405,0.05,98.48938234936108,1.588254976272583
36,-65.26812658264416,0.05,114.42524490989214,1.6237225939312252
37,-292.60863670449373,0.05,138.92352122956135,1.6305449731806492
38,-53.68387045750397,0.05,125.98897221025112,1.6361249268582436
39,-145.11362398917083,0.05,127.75306757946605,1.63548139075643
40,-261.63642962903793,0.05,128.03069388915083,1.6379305245924969
41,-273.26601710982794,0.05,138.8935832296099,1.6422247627803257
42,-47.82220856481805,0.05,137.00917763210222,1.6489850414373382
43,-40.843735502676466,0.05,140.80586132582496,1.6616195948684918
44,-65.0576749686994,0.05,127.40583721296055,1.6600303499717413
45,-25.258917308074842,0.05,145.73374325383907,1.655150535876158
46,-83.43350985570436,0.05,148.5369358966004,1.6598119278836356
47,-46.93486776528463,0.05,135.43190592715615,1.6623463291870921
48,-177.10659752691856,0.05,128.19994020462036,1.6716884383492672
49,-324.28367037906304,0.05,112.72848247786364,1.6810957928498587
50,-187.94329511035983,0.05,110.6215613181131,1.6885620481089543
51,-180.22897783404022,0.05,121.79988226598623,1.6820369520965888
52,-78.828788192121,0.05,131.6262749558677,1.6771247354103653
53,-25.11398149535384,0.05,132.59858647778503,1.6677261703034751
54,4.067606444686149,0.05,132.7411089458981,1.672117880872778
55,202.92496596983136,0.05,137.070616133359,1.6807490487893422
56,199.27309071902314,0.05,115.28622379060519,1.674037225973808
57,201.84155865200805,0.05,114.57180628878005,1.667764309281153
58,-184.750900419123,0.05,86.9369552112761,1.671372541927156
59,-171.57502048841195,0.05,101.9108116903305,1.6760940363407135
60,-320.28739419030626,0.05,96.21528980745907,1.680805628411254
61,-178.15669865477938,0.05,88.29822070959843,1.6789334268280953
62,-160.52915917051502,0.05,92.4448552197651,1.6781504706940436
63,-386.7445976393667,0.05,92.27817043452195,1.6825663031826557
64,-334.9358792688509,0.05,80.69399634675483,1.697167338663443
65,-153.66856582934844,0.05,70.89762760276226,1.6896221219603695
66,-162.13170560138542,0.05,90.21683825386896,1.6839983529514737
67,-150.23781415484902,0.05,76.68799521760171,1.686116199315705
68,-157.36826612706233,0.05,84.53465554947243,1.6854221309934343
69,-178.32896225774812,0.05,73.23885803872889,1.6781548485159874
70,-221.9196625672916,0.05,70.33073236539423,1.671362914206909
71,-194.50418254141223,0.05,62.260129361912824,1.6677145566341383
72,-208.9140613031092,0.05,57.7701688647734,1.6733542458092656
73,-170.54234820116537,0.05,44.033973448364826,1.671799276051698
